Date,Open,High,Low,Close,Volume,Dividend
2015-12-09,56.82,56.95,55.94,56.36,653695,0
2015-12-10,56.39,56.92,54.92,56.51,369625,0
2015-12-11,55.36,56.25,53.92,54.06,517353,0
2015-12-14,54.26,54.89,53.13,54.46,373204,0
2015-12-15,55.01,56.37,53.48,54.06,297609,0
2015-12-16,54.42,55.56,53.95,55.19,374832,0
2015-12-17,55.57,56.4,55.01,55.85,407003,0
2015-12-18,55.54,58.44,55.25,58.24,1841306,0
2015-12-21,58.54,59.69,58.01,58.86,299164,0
2015-12-22,59.27,60.09,58.8,60.09,209430,0
2015-12-23,60.36,61.0,59.89,60.55,195140,0
2015-12-24,60.78,60.98,60.16,60.58,64700,0
2015-12-28,60.23,60.54,59.38,60.25,152125,0
2015-12-29,60.52,60.7,59.3,59.73,156565,0
2015-12-30,59.77,60.56,59.08,59.97,200919,0
2015-12-31,59.91,60.53,59.36,59.37,200682,0
2016-01-04,58.44,58.44,56.07,56.34,269893,0
2016-01-05,56.62,57.35,53.59,55.97,808314,0
2016-01-06,55.05,56.1,55.05,55.62,161900,0
2016-01-07,54.74,55.24,53.62,54.21,210799,0
2016-01-08,54.44,54.8,52.66,52.74,184503,0
2016-01-11,53.4,55.57,53.29,55.47,548303,0
2016-01-12,55.82,56.0,54.01,54.26,301831,0
2016-01-13,54.5,54.64,52.67,53.13,238077,0
2016-01-14,53.1,54.1,52.01,53.05,240972,0
2016-01-15,51.81,53.42,51.75,53.34,287730,0
2016-01-19,53.81,54.79,52.33,52.76,306730,0
2016-01-20,52.0,54.25,51.5,53.48,399083,0
2016-01-21,53.65,53.8,51.28,52.11,456608,0
2016-01-22,52.78,53.38,52.42,53.23,221417,0
2016-01-25,53.21,54.56,52.97,53.79,157929,0
2016-01-26,53.93,54.85,53.2,54.19,199345,0
2016-01-27,53.73,54.1,52.46,52.64,153047,0
2016-01-28,53.11,54.45,51.33,51.76,152988,0
2016-01-29,51.84,56.02,51.59,55.98,461492,0
2016-02-01,55.37,58.4,54.96,57.62,391410,0
2016-02-02,56.93,57.63,55.1,55.28,284251,0
2016-02-03,55.86,57.68,54.23,57.61,287809,0
2016-02-04,57.21,58.98,57.01,57.2,278734,0
2016-02-05,56.9,56.9,54.25,55.28,424528,0
2016-02-08,54.75,55.4,54.01,55.03,488261,0
2016-02-09,54.29,54.97,53.76,54.37,385739,0
2016-02-10,54.59,55.83,54.22,54.68,389253,0
2016-02-11,53.68,55.52,53.52,55.02,213975,0
2016-02-12,55.79,56.36,54.52,55.8,197204,0
2016-02-16,56.24,57.42,55.91,57.06,283090,0
2016-02-17,57.36,59.6,57.36,59.4,216474,0
2016-02-18,59.29,60.24,58.6,58.71,270886,0
2016-02-19,58.57,59.45,58.12,59.02,166084,0
2016-02-22,59.21,60.49,59.21,59.59,237262,0
2016-02-23,59.16,59.93,58.17,58.62,473537,0
2016-02-24,58.12,60.3,57.3,59.16,717949,0
2016-02-25,58.98,59.2,57.36,58.0,482062,0
2016-02-26,58.22,58.22,56.63,57.09,305843,0
2016-02-29,56.63,57.99,56.41,56.44,289258,0
2016-03-01,56.75,57.5,55.69,55.95,310034,0
2016-03-02,55.66,58.5,55.66,57.5,683693,0
2016-03-03,57.6,58.18,57.3,57.75,298684,0
2016-03-04,57.88,58.47,57.18,57.94,271227,0
2016-03-07,57.67,57.91,57.04,57.73,197392,0
2016-03-08,57.33,58.13,56.61,57.21,155321,0
2016-03-09,57.36,57.52,56.88,57.12,318135,0
2016-03-10,57.22,57.52,56.27,56.62,165861,0
2016-03-11,57.0,58.0,56.22,57.6,264632,0
2016-03-14,57.66,57.8,55.99,57.16,160094,0
2016-03-15,56.65,57.45,56.19,56.75,220388,0
2016-03-16,56.46,57.02,55.62,56.86,150720,0
2016-03-17,56.72,56.95,54.61,55.14,263491,0
2016-03-18,54.95,54.96,53.55,54.19,746275,0
2016-03-21,54.26,55.36,53.92,54.9,189192,0
2016-03-22,54.49,54.97,52.68,53.6,376599,0
2016-03-23,53.41,54.23,52.71,53.69,332316,0
2016-03-24,53.27,54.24,52.82,53.52,190240,0
2016-03-28,53.56,53.72,52.9,52.99,148528,0
2016-03-29,52.79,53.91,52.7,53.5,669141,0
2016-03-30,53.19,54.42,53.18,53.57,314775,0
2016-03-31,53.65,54.86,53.29,53.98,620940,0
2016-04-01,53.68,53.97,52.8,53.36,434083,0
2016-04-04,53.0,53.73,49.45,49.62,1028200,0
2016-04-05,49.5,51.66,49.29,51.11,864756,0
2016-04-06,51.16,52.38,51.04,52.27,380915,0
2016-04-07,52.24,53.48,52.13,52.48,455542,0
2016-04-08,52.93,53.22,51.92,52.04,220110,0
2016-04-11,52.38,52.83,51.73,52.01,235173,0
2016-04-12,51.81,52.84,51.81,52.51,166587,0
2016-04-13,52.68,53.97,52.41,53.7,183820,0
2016-04-14,53.56,54.37,53.38,54.25,269051,0
2016-04-15,54.26,55.19,53.94,54.9,332990,0
2016-04-18,54.94,55.13,54.5,54.75,170327,0
2016-04-19,54.64,55.02,54.43,54.51,170101,0
2016-04-20,54.71,55.18,54.09,54.64,233845,0
2016-04-21,54.74,55.17,54.74,54.79,244745,0
2016-04-22,54.86,55.24,54.61,54.9,181524,0
2016-04-25,54.67,54.7,53.98,54.45,229013,0
2016-04-26,54.54,54.85,54.04,54.64,186621,0
2016-04-27,54.29,54.82,54.0,54.62,291029,0
2016-04-28,54.64,54.64,53.46,53.56,276261,0
2016-04-29,53.5,53.5,52.47,52.73,277653,0
2016-05-02,53.03,54.33,52.6,54.21,297216,0
2016-05-03,53.62,53.8,52.35,53.18,200515,0
2016-05-04,52.85,52.99,51.15,52.06,599442,0
2016-05-05,51.87,52.37,50.73,51.3,684620,0
2016-05-06,51.38,51.88,50.57,50.73,435313,0
2016-05-09,50.76,51.19,46.8,48.51,711625,0
2016-05-10,48.4,48.4,46.79,47.86,659284,0
2016-05-11,48.04,49.22,46.92,47.07,459341,0
2016-05-12,47.18,48.27,46.91,48.0,742726,0
2016-05-13,49.44,49.44,47.73,48.31,492125,0
2016-05-16,48.19,49.16,48.12,48.54,479312,0
2016-05-17,48.26,48.78,47.67,47.88,485872,0
2016-05-18,47.71,48.62,47.49,47.65,369481,0
2016-05-19,47.23,48.48,47.23,48.12,397380,0
2016-05-20,48.44,49.39,48.19,49.06,240989,0
2016-05-23,48.75,50.59,48.0,49.39,717736,0
2016-05-24,49.46,50.24,48.28,49.88,344125,0
2016-05-25,49.87,50.24,48.66,48.76,352325,0
2016-05-26,48.61,49.63,48.61,48.8,172238,0
2016-05-27,48.6,49.9,47.67,49.27,372326,0
2016-05-31,48.91,49.75,48.61,48.81,253545,0
2016-06-01,48.55,49.44,48.55,49.02,372286,0
2016-06-02,48.99,49.68,48.95,49.38,688842,0
2016-06-03,49.15,49.27,48.34,48.88,529914,0
2016-06-06,48.76,49.55,48.03,49.47,871238,0
2016-06-07,49.31,49.8,48.85,49.1,360878,0
2016-06-08,49.49,49.96,49.03,49.7,689152,0
2016-06-09,49.47,50.01,49.11,49.39,406188,0
2016-06-10,49.23,49.94,48.38,48.43,340680,0
2016-06-13,48.54,48.96,47.85,48.79,458139,0
2016-06-14,48.95,49.24,47.76,48.48,1174045,0
2016-06-15,48.52,49.74,47.65,48.19,667820,0
2016-06-16,47.7,48.21,47.38,48.18,495469,0
2016-06-17,48.11,49.05,48.1,49.0,569233,0
2016-06-20,49.23,50.34,49.07,49.9,605811,0
2016-06-21,49.61,49.84,47.73,48.46,559798,0
2016-06-22,48.4,48.58,47.63,48.12,691646,0
2016-06-23,48.23,49.57,48.15,49.38,992527,0
2016-06-24,47.5,48.52,47.26,48.14,5582541,0
2016-06-27,48.01,48.1,47.33,47.91,836861,0
2016-06-28,47.91,49.33,47.91,48.86,1179137,0
2016-06-29,49.31,49.51,48.62,48.69,465446,0
2016-06-30,48.83,50.34,48.31,50.23,912440,0
2016-07-01,50.3,50.78,50.1,50.68,255078,0
2016-07-05,50.7,51.06,49.99,50.75,352688,0
2016-07-06,50.25,50.61,49.75,50.44,500989,0
2016-07-07,50.62,50.7,49.55,49.95,487849,0
2016-07-08,50.34,51.16,49.98,50.94,325196,0
2016-07-11,51.23,52.03,51.03,51.55,403746,0
2016-07-12,51.66,51.88,51.04,51.16,340369,0
2016-07-13,51.08,51.4,50.41,50.89,643374,0
2016-07-14,50.99,52.48,49.9,50.25,349759,0
2016-07-15,50.57,50.63,50.11,50.19,270882,0
2016-07-18,50.12,50.17,49.32,49.65,413550,0
2016-07-19,49.36,50.38,49.27,50.3,456895,0
2016-07-20,50.32,50.89,50.15,50.78,361204,0
2016-07-21,50.59,51.18,50.34,50.58,299213,0
2016-07-22,50.49,50.7,50.35,50.5,244973,0
2016-07-25,50.51,50.99,50.44,50.95,255684,0
2016-07-26,50.99,51.25,49.66,51.0,311864,0
2016-07-27,51.0,51.48,50.91,51.26,410564,0
2016-07-28,51.41,51.99,51.38,51.7,210139,0
2016-07-29,51.79,52.34,51.54,52.05,328410,0
2016-08-01,52.27,55.48,52.09,55.35,1025696,0
2016-08-02,55.32,55.91,54.3,54.44,454925,0
2016-08-03,57.0,62.49,56.63,61.16,1725581,0
2016-08-04,60.84,63.13,60.84,62.56,524507,0
2016-08-05,62.16,62.5,60.92,61.0,816979,0
2016-08-08,61.0,61.91,60.19,60.5,563068,0
2016-08-09,60.22,61.2,59.26,60.53,245777,0
2016-08-10,60.35,60.35,59.76,60.0,253894,0
2016-08-11,59.73,61.25,59.3,60.71,359755,0
2016-08-12,60.57,63.21,59.96,62.81,791790,0
2016-08-15,62.8,63.06,62.06,62.7,440443,0
2016-08-16,62.7,62.74,62.15,62.52,283320,0
2016-08-17,62.52,62.89,62.2,62.52,240681,0
2016-08-18,62.46,62.9,62.16,62.65,325503,0
2016-08-19,62.28,62.4,61.47,61.57,331975,0
2016-08-22,61.9,62.27,61.21,61.5,248936,0
2016-08-23,61.44,61.63,60.97,61.46,217852,0
2016-08-24,61.19,62.69,59.94,60.04,165949,0
2016-08-25,59.86,60.43,59.46,60.19,178317,0
2016-08-26,60.04,60.88,59.86,60.61,152488,0
2016-08-29,60.46,61.29,60.33,60.65,171667,0
2016-08-30,60.4,60.75,59.81,60.16,233946,0
2016-08-31,59.83,60.47,59.56,60.02,210291,0
2016-09-01,59.59,60.3,59.02,60.21,230457,0
2016-09-02,60.02,61.02,59.9,60.95,130506,0
2016-09-06,60.3,61.09,60.0,60.67,434492,0
2016-09-07,60.54,61.49,59.95,60.52,304309,0
2016-09-08,60.16,60.9,59.82,60.62,232337,0
2016-09-09,60.09,60.29,59.15,59.17,238216,0
2016-09-12,59.0,60.08,58.6,59.91,278504,0
2016-09-13,59.46,60.07,59.12,59.84,368239,0
2016-09-14,59.62,60.05,59.11,59.58,277273,0
2016-09-15,59.6,59.77,59.18,59.66,172548,0
2016-09-16,59.29,60.19,59.29,59.79,458430,0
2016-09-19,59.74,60.81,59.49,60.31,447975,0
2016-09-20,60.16,61.2,59.8,60.75,526448,0
2016-09-21,60.99,61.65,60.01,61.46,520442,0
2016-09-22,60.57,62.06,60.53,61.66,371388,0
2016-09-23,61.3,61.45,60.43,61.03,281798,0
2016-09-26,61.01,61.29,60.0,60.74,410160,0
2016-09-27,60.64,61.3,60.64,60.98,205150,0
2016-09-28,60.85,61.32,60.59,60.97,363943,0
2016-09-29,60.68,60.68,59.9,59.97,388680,0
2016-09-30,60.0,60.35,59.81,60.11,413377,0
2016-10-03,59.98,60.65,59.86,60.44,252252,0
2016-10-04,60.31,60.87,59.93,60.27,272536,0
2016-10-05,60.4,60.92,59.76,59.85,168631,0
2016-10-06,59.84,59.84,58.51,58.6,183670,0
2016-10-07,58.57,58.92,58.02,58.36,220319,0
2016-10-10,58.74,59.47,58.36,58.46,221930,0
2016-10-11,58.12,60.99,57.39,57.66,344048,0
2016-10-12,57.5,58.12,57.31,57.48,172481,0
2016-10-13,57.1,57.88,56.7,57.39,339511,0
2016-10-14,57.71,57.71,56.34,56.45,204317,0
2016-10-17,56.48,56.97,56.38,56.62,279055,0
2016-10-18,56.82,57.2,56.46,56.87,178674,0
2016-10-19,56.86,56.86,56.07,56.18,101464,0
2016-10-20,55.74,56.64,55.68,56.37,147267,0
2016-10-21,56.22,56.54,55.65,56.43,111123,0
2016-10-24,56.88,57.75,56.14,57.54,211471,0
2016-10-25,57.51,57.79,57.0,57.59,226964,0
2016-10-26,57.51,58.0,56.82,57.55,309157,0
2016-10-27,57.76,57.76,56.52,56.79,316763,0
2016-10-28,56.73,57.08,55.84,56.61,289192,0
2016-10-31,56.52,58.88,55.62,56.68,329041,0
2016-11-01,56.95,56.98,55.84,56.27,233052,0
2016-11-02,45.28,51.75,45.28,48.0,2210169,0
2016-11-03,47.72,47.97,44.94,45.08,1157277,0
2016-11-04,45.29,48.23,44.76,44.79,525721,0
2016-11-07,45.49,46.4,44.13,44.44,663913,0
2016-11-08,44.45,44.5,43.33,43.35,862344,0
2016-11-09,42.95,44.03,41.64,42.44,639750,0
2016-11-10,42.86,43.52,41.77,42.06,779361,0
2016-11-11,42.12,42.79,41.49,41.7,414629,0
2016-11-14,41.89,42.22,41.17,41.35,450727,0
2016-11-15,41.64,42.24,40.84,42.03,633407,0
2016-11-16,41.86,42.99,41.86,42.75,688841,0
2016-11-17,43.09,43.43,42.37,43.24,460994,0
2016-11-18,43.41,43.6,42.76,43.07,222763,0
2016-11-21,43.25,43.49,42.98,43.32,242376,0
2016-11-22,43.4,44.1,42.97,43.18,606276,0
2016-11-23,43.1,44.29,43.1,44.02,339085,0
2016-11-25,44.33,45.81,43.8,45.49,373395,0
2016-11-28,45.8,45.97,44.74,44.87,335544,0
2016-11-29,45.06,45.45,44.48,44.96,432657,0
2016-11-30,44.9,45.38,44.21,44.27,300369,0
2016-12-01,44.6,45.3,44.6,45.02,1002669,0
2016-12-02,44.99,45.88,44.56,45.39,426340,0
2016-12-05,45.8,46.27,44.94,45.04,341848,0
2016-12-06,44.82,45.55,44.82,45.24,291875,0
2016-12-07,45.0,45.45,44.69,45.08,309387,0
2016-12-08,44.83,45.67,44.66,45.6,295923,0
2016-12-09,45.53,46.07,45.05,45.42,201552,0
2016-12-12,45.15,45.96,45.0,45.4,342974,0
2016-12-13,45.75,46.52,45.17,45.22,290882,0
2016-12-14,45.32,45.69,44.64,45.0,254046,0
2016-12-15,44.86,45.67,44.86,45.56,263552,0
2016-12-16,45.75,46.93,45.75,46.72,1226809,0
2016-12-19,46.64,47.01,46.51,46.69,194875,0
2016-12-20,47.02,47.36,46.26,46.49,201487,0
2016-12-21,46.35,46.35,45.28,45.58,185115,0
2016-12-22,45.74,45.76,44.62,44.88,265746,0
2016-12-23,44.83,45.59,44.83,45.55,106946,0
2016-12-27,45.67,46.28,45.27,45.34,98944,0
2016-12-28,45.39,45.52,44.8,45.03,161142,0
2016-12-29,45.04,46.43,44.58,45.34,195881,0
2016-12-30,45.17,45.42,44.86,44.97,144825,0
2017-01-03,45.23,45.37,44.72,45.32,102436,0
2017-01-04,45.21,45.87,45.07,45.49,276980,0
2017-01-05,45.39,46.4,45.25,45.79,575100,0
2017-01-06,46.0,46.04,45.52,45.82,496045,0
2017-01-09,45.71,46.23,45.35,46.07,302878,0
2017-01-10,46.24,46.64,45.93,46.56,340516,0
2017-01-11,46.7,47.21,46.28,46.87,147831,0
2017-01-12,46.76,47.36,46.34,47.33,168082,0
2017-01-13,47.63,47.9,47.0,47.38,104654,0
2017-01-17,47.45,47.9,46.89,47.64,137939,0
2017-01-18,47.69,47.79,46.86,47.68,314613,0
2017-01-19,47.72,47.72,46.8,47.0,180719,0
2017-01-20,47.11,47.11,46.43,47.04,208529,0
2017-01-23,46.83,47.03,46.39,46.62,270652,0
2017-01-24,46.79,47.17,46.45,47.14,156041,0
2017-01-25,47.18,48.13,46.91,48.11,135105,0
2017-01-26,48.12,48.12,47.03,47.59,282576,0
2017-01-27,47.76,48.1,47.23,47.96,169085,0
2017-01-30,47.7,48.22,47.15,47.37,202422,0
2017-01-31,47.28,48.16,46.98,48.1,219293,0
2017-02-01,48.11,48.56,48.07,48.48,197538,0
2017-02-02,48.53,49.33,47.79,48.4,252584,0
2017-02-03,48.66,48.95,47.28,48.7,132702,0
2017-02-06,48.56,48.61,48.0,48.38,132026,0
2017-02-07,48.5,48.5,47.58,47.91,314356,0
2017-02-08,48.0,48.03,47.55,47.92,114376,0
2017-02-09,48.01,48.68,48.01,48.65,131909,0
2017-02-10,48.55,48.9,48.33,48.62,97498,0
2017-02-13,48.74,48.88,45.67,48.32,124250,0
2017-02-14,48.32,48.6,47.76,48.16,275409,0
2017-02-15,48.17,49.15,48.13,49.04,186362,0
2017-02-16,49.04,49.11,48.67,48.98,162455,0
2017-02-17,48.77,49.4,48.77,49.24,170977,0
2017-02-21,49.15,50.22,49.15,49.79,273933,0
2017-02-22,49.42,49.59,48.39,49.06,256534,0
2017-02-23,49.14,49.34,48.27,48.87,211088,0
2017-02-24,48.58,49.22,48.34,49.22,98127,0
2017-02-27,49.22,49.99,49.06,49.9,251184,0
2017-02-28,49.85,50.58,48.88,50.4,393638,0
2017-03-01,49.0,51.01,46.34,50.47,958518,0
2017-03-02,50.45,52.56,47.69,52.5,553253,0
2017-03-03,52.28,52.88,50.72,50.86,210648,0
2017-03-06,50.67,50.67,49.22,49.4,238450,0
2017-03-07,49.04,49.67,49.04,49.46,198026,0
2017-03-08,49.5,49.85,49.18,49.21,142615,0
2017-03-09,49.2,49.53,48.71,48.9,202750,0
2017-03-10,48.93,49.61,48.2,49.22,255248,0
2017-03-13,49.36,50.74,49.36,50.51,381942,0
2017-03-14,50.0,50.81,49.56,50.62,409814,0
2017-03-15,50.35,50.61,49.75,49.96,383805,0
2017-03-16,49.88,50.15,49.13,49.99,182001,0
2017-03-17,50.02,50.52,49.38,49.55,265223,0
2017-03-20,49.48,49.95,49.0,49.41,121998,0
2017-03-21,49.77,50.47,48.97,49.0,234157,0
2017-03-22,48.83,49.03,48.16,48.88,499025,0
2017-03-23,48.83,49.62,48.78,49.23,266126,0
2017-03-24,49.23,50.51,49.23,50.42,242452,0
2017-03-27,49.7,50.98,49.7,50.56,410443,0
2017-03-28,50.34,50.6,49.79,50.2,310014,0
2017-03-29,50.2,50.9,49.88,50.63,308974,0
2017-03-30,50.57,51.09,49.95,50.96,269941,0
2017-03-31,49.56,49.96,48.58,49.01,998602,0
2017-04-03,49.34,50.14,49.1,50.08,542148,0
2017-04-04,50.21,50.65,50.03,50.51,521444,0
2017-04-05,50.83,51.1,50.25,50.54,392443,0
2017-04-06,50.8,51.11,50.0,50.87,345504,0
2017-04-07,51.06,52.38,49.76,50.44,193550,0
2017-04-10,50.67,51.44,50.04,51.34,394088,0
2017-04-11,51.45,52.76,50.98,51.15,245993,0
2017-04-12,50.96,51.4,50.66,50.92,215856,0
2017-04-13,51.05,51.48,49.68,50.71,250947,0
2017-04-17,50.9,51.67,50.58,51.53,132862,0
2017-04-18,51.5,51.71,51.02,51.61,232137,0
2017-04-19,51.99,51.99,51.45,51.7,112958,0
2017-04-20,51.92,52.52,51.42,52.32,159883,0
2017-04-21,52.47,52.52,51.7,51.75,160868,0
2017-04-24,52.3,52.95,52.1,52.21,92206,0
2017-04-25,52.31,52.84,51.96,52.34,120758,0
2017-04-26,52.51,52.63,51.49,52.49,215199,0
2017-04-27,52.32,53.2,52.3,52.4,211229,0
2017-04-28,52.61,53.04,52.14,52.7,217767,0
2017-05-01,53.0,53.42,52.33,52.87,323323,0
2017-05-02,52.97,54.27,52.93,54.2,360888,0
2017-05-03,55.0,56.48,51.64,55.74,484518,0
2017-05-04,55.47,56.45,55.43,56.38,375327,0
2017-05-05,56.28,56.28,55.43,56.17,309001,0
2017-05-08,56.02,56.82,50.1,56.82,257672,0
2017-05-09,56.7,58.13,56.7,57.96,246733,0
2017-05-10,58.0,58.97,57.08,57.87,397819,0
2017-05-11,57.53,58.29,56.47,57.12,344933,0
2017-05-12,57.25,58.32,56.32,57.37,235708,0
2017-05-15,57.49,57.66,55.7,56.9,304238,0
2017-05-16,57.05,58.65,54.65,58.38,260483,0
2017-05-17,58.1,58.9,57.59,58.31,335527,0
2017-05-18,58.12,59.58,57.88,58.03,697366,0
2017-05-19,57.8,59.03,57.8,58.79,398009,0
2017-05-22,58.88,59.26,58.04,58.44,434928,0
2017-05-23,58.55,58.94,57.72,58.04,429475,0
2017-05-24,57.91,58.24,57.68,57.96,494427,0
2017-05-25,58.09,58.14,57.65,57.77,259682,0
2017-05-26,57.94,58.1,57.53,58.0,347432,0
2017-05-30,57.71,58.2,56.96,57.17,386358,0
2017-05-31,56.94,57.37,56.38,56.84,284405,0
2017-06-01,56.94,57.8,56.3,57.74,580932,0
2017-06-02,57.95,58.1,56.95,57.99,318706,0
2017-06-05,57.95,57.95,57.43,57.67,134116,0
2017-06-06,57.58,58.23,54.67,57.35,604154,0
2017-06-07,57.25,57.69,55.58,57.22,360254,0
2017-06-08,57.37,58.06,57.14,58.0,489603,0
2017-06-09,58.25,59.77,57.51,59.34,1059112,0
2017-06-12,59.06,60.0,58.65,59.97,726190,0
2017-06-13,59.9,61.4,59.44,61.19,836165,0
2017-06-14,61.23,61.5,60.0,60.11,654063,0
2017-06-15,60.06,61.15,59.29,60.97,431097,0
2017-06-16,60.58,61.78,60.54,61.69,598581,0
2017-06-19,61.81,62.16,61.34,61.88,614481,0
2017-06-20,61.67,62.23,61.18,61.81,518524,0
2017-06-21,61.95,61.95,60.44,61.37,733795,0
2017-06-22,61.39,61.91,60.88,61.5,849352,0
2017-06-23,61.69,62.57,60.64,62.52,6983190,0
2017-06-26,62.15,62.74,61.43,61.76,599096,0
2017-06-27,61.71,62.25,61.45,61.96,396617,0
2017-06-28,62.25,62.91,61.74,62.81,474280,0
2017-06-29,62.63,62.81,61.15,61.96,1227999,0
2017-06-30,61.78,62.16,61.05,61.21,707647,0
2017-07-03,61.5,62.08,60.73,61.34,224827,0
2017-07-05,61.43,61.87,60.9,61.37,400417,0
2017-07-06,61.03,61.87,60.93,61.29,366900,0
2017-07-07,60.93,62.69,60.93,62.64,383300,0
2017-07-10,62.57,62.69,61.44,61.55,322765,0
2017-07-11,61.22,61.8,59.12,61.77,414132,0
2017-07-12,62.22,63.18,61.88,62.95,391675,0
2017-07-13,62.8,62.8,60.09,61.04,1033837,0
2017-07-14,60.97,62.44,60.97,62.11,483287,0
2017-07-17,61.7,62.24,61.48,61.63,234771,0
2017-07-18,61.41,61.93,61.27,61.6,324276,0
2017-07-19,61.41,62.37,61.41,62.15,302280,0
2017-07-20,62.04,62.63,61.28,61.6,575234,0
2017-07-21,61.85,62.16,60.92,60.99,269848,0
2017-07-24,60.78,61.52,60.78,61.39,232222,0
2017-07-25,61.32,61.86,60.81,61.84,415705,0
2017-07-26,61.75,62.25,61.35,62.05,391615,0
2017-07-27,62.31,62.31,61.29,61.56,299341,0
2017-07-28,61.35,62.65,61.06,61.34,332248,0
2017-07-31,61.38,61.46,60.84,60.94,215217,0
2017-08-01,61.11,61.7,60.55,61.1,385596,0
2017-08-02,61.05,61.05,59.91,60.46,303111,0
2017-08-03,60.3,60.67,60.16,60.32,230973,0
2017-08-04,60.61,60.61,60.0,60.41,222246,0
2017-08-07,60.4,60.62,59.99,60.35,262307,0
2017-08-08,60.19,61.87,60.03,61.31,517028,0
2017-08-09,64.0,64.95,63.0,64.09,962696,0
2017-08-10,64.25,64.25,61.95,62.19,964932,0
2017-08-11,62.44,62.44,61.68,61.78,347553,0
2017-08-14,62.22,63.0,61.62,62.25,422203,0
2017-08-15,60.93,62.38,60.75,61.9,771464,0
2017-08-16,62.11,62.3,61.59,61.98,265687,0
2017-08-17,61.78,62.23,61.05,61.14,218850,0
2017-08-18,60.8,61.4,60.22,60.86,213309,0
2017-08-21,61.01,61.67,60.42,61.12,223877,0
2017-08-22,61.39,62.32,61.19,62.14,249283,0
2017-08-23,62.01,62.29,61.58,61.84,264475,0
2017-08-24,62.05,62.38,61.5,61.67,303118,0
2017-08-25,61.98,62.13,60.62,61.69,180441,0
2017-08-28,61.71,62.98,60.68,61.49,119476,0
2017-08-29,61.28,61.56,60.85,61.16,188783,0
2017-08-30,61.32,61.51,60.94,61.08,311624,0
2017-08-31,61.29,62.71,61.28,62.58,446498,0
2017-09-01,62.48,63.87,62.02,63.66,380366,0
2017-09-05,63.38,64.63,62.99,63.32,290971,0
2017-09-06,63.6,63.6,62.55,63.1,187367,0
2017-09-07,63.32,63.42,62.67,63.2,232858,0
2017-09-08,63.54,66.3,63.2,66.03,614603,0
2017-09-11,66.67,66.67,65.33,65.55,278826,0
2017-09-12,65.99,65.99,64.66,65.43,224705,0
2017-09-13,65.42,65.5,65.02,65.12,547053,0
2017-09-14,64.79,68.15,64.53,68.07,857232,0
2017-09-15,68.67,69.29,68.12,68.42,937367,0
2017-09-18,68.1,69.38,67.95,69.28,451065,0
2017-09-19,68.75,69.78,68.01,68.29,616036,0
2017-09-20,68.29,68.86,68.0,68.63,435594,0
2017-09-21,68.47,69.11,68.35,69.02,453706,0
2017-09-22,69.19,70.14,68.7,69.84,575304,0
2017-09-25,69.84,69.95,68.24,69.03,484314,0
2017-09-26,68.95,69.17,68.31,69.02,357941,0
2017-09-27,69.38,69.91,68.84,69.8,278595,0
2017-09-28,69.63,69.66,68.92,69.44,184888,0
2017-09-29,69.65,70.5,69.45,70.06,236921,0
2017-10-02,70.31,71.81,69.74,71.8,439065,0
2017-10-03,72.09,72.6,71.5,72.57,402693,0
2017-10-04,72.59,73.4,72.28,73.12,336335,0
2017-10-05,73.03,73.75,72.51,73.62,456722,0
2017-10-06,73.53,74.25,72.96,74.24,308800,0
